Learner ID,Course Prefix,Platform,Course Name,Term,AY,Verified,Passed,Credit Converted,Grade
asuLearn48,MAT-101,Online,MAT,2247C,AY24,0,0,0,34
asuLearn43,SOC-234,Online,SOC,2241C,AY24,1,0,0,76
asuLearn56,PSY-302,Inclass,PSY,2244B,AY24,0,0,0,85
asuLearn34,PSY-102,Online,PSY,2244C,AY24,0,0,0,90
asuLearn15,PSY-102,Online,PSY,2247C,AY24,1,1,0,39
asuLearn53,CHM-300,Inclass,CHM,2244C,AY24,0,0,0,53
asuLearn41,MAT-117,Inclass,MAT,2247B,AY24,1,1,1,74
asuLearn81,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,17
asuLearn56,MAT-101,Online,MAT,2241B,AY24,1,1,0,34
asuLearn73,PSY-302,Inclass,PSY,2244A,AY24,1,1,1,3
asuLearn41,SOC-500,Inclass,SOC,2231C,AY23,0,0,0,55
asuLearn32,SOC-500,Inclass,SOC,2247A,AY24,1,0,0,18
asuLearn04,PSY-302,Inclass,PSY,2241B,AY24,0,0,0,21
asuLearn14,MAT-117,Inclass,MAT,2241C,AY24,1,1,0,96
asuLearn54,MAT-400,Online,MAT,2231C,AY23,0,0,0,78
asuLearn11,MAT-400,Online,MAT,2237B,AY23,0,0,0,22
asuLearn91,PSY-102,Online,PSY,2231B,AY23,1,1,0,17
asuLearn12,SOC-500,Inclass,SOC,2231C,AY23,0,0,0,50
asuLearn53,MAT-400,Online,MAT,2234A,AY23,1,1,0,92
asuLearn48,SOC-234,Online,SOC,2241A,AY24,1,0,0,84
asuLearn45,CHM-500,Inclass,CHM,2231C,AY23,1,0,0,60
asuLearn85,SOC-234,Online,SOC,2241C,AY24,1,1,0,48
asuLearn61,ENG-101,Inclass,ENG,2247B,AY24,0,0,0,57
asuLearn54,SOC-234,Online,SOC,2241C,AY24,1,0,0,40
asuLearn49,ENG-101,Inclass,ENG,2231C,AY23,1,0,0,24
asuLearn73,SOC-500,Inclass,SOC,2234C,AY23,1,0,0,32
asuLearn04,PSY-102,Online,PSY,2237A,AY23,0,0,0,73
asuLearn52,MAT-400,Online,MAT,2231C,AY23,0,0,0,6
asuLearn86,SOC-234,Online,SOC,2237B,AY23,0,0,0,46
asuLearn69,SOC-234,Online,SOC,2247A,AY24,0,0,0,33
asuLearn08,CHM-300,Inclass,CHM,2234A,AY23,0,0,0,24
asuLearn22,SOC-234,Online,SOC,2231B,AY23,0,0,0,20
asuLearn31,PSY-102,Online,PSY,2234A,AY23,1,1,0,51
asuLearn41,PSY-302,Inclass,PSY,2237A,AY23,0,0,0,70
asuLearn73,MAT-117,Inclass,MAT,2241B,AY24,0,0,0,23
asuLearn77,MAT-400,Online,MAT,2244B,AY24,0,0,0,5
asuLearn90,CHM-500,Inclass,CHM,2247B,AY24,1,1,1,50
asuLearn07,PSY-302,Inclass,PSY,2237B,AY23,0,0,0,2
asuLearn46,ENG-101,Inclass,ENG,2244A,AY24,0,0,0,71
asuLearn73,MAT-400,Online,MAT,2231A,AY23,1,0,0,91
asuLearn48,MAT-400,Online,MAT,2247B,AY24,1,1,0,12
asuLearn73,PSY-302,Inclass,PSY,2241A,AY24,1,0,0,13
asuLearn08,CHM-300,Inclass,CHM,2241A,AY24,0,0,0,40
asuLearn62,MAT-400,Online,MAT,2241C,AY24,0,0,0,58
asuLearn57,SOC-234,Online,SOC,2231B,AY23,1,1,0,82
asuLearn59,PSY-102,Online,PSY,2237A,AY23,0,0,0,28
asuLearn29,SOC-500,Inclass,SOC,2231A,AY23,1,1,0,97
asuLearn89,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,36
asuLearn24,PSY-302,Inclass,PSY,2247C,AY24,0,0,0,55
asuLearn05,SOC-234,Online,SOC,2234A,AY23,0,0,0,34
asuLearn40,CHM-300,Inclass,CHM,2234B,AY23,0,0,0,63
asuLearn92,MAT-117,Inclass,MAT,2237B,AY23,0,0,0,45
asuLearn58,CHM-500,Inclass,CHM,2234A,AY23,1,1,0,22
asuLearn12,SOC-234,Online,SOC,2241A,AY24,1,1,0,72
asuLearn85,SOC-500,Inclass,SOC,2241C,AY24,1,1,1,58
asuLearn20,MAT-101,Online,MAT,2244C,AY24,1,0,0,65
asuLearn63,ENG-101,Inclass,ENG,2231A,AY23,1,1,0,46
asuLearn56,MAT-101,Online,MAT,2244C,AY24,1,0,0,91
asuLearn09,MAT-400,Online,MAT,2234B,AY23,1,0,0,48
asuLearn31,ENG-101,Inclass,ENG,2231A,AY23,1,1,0,73
asuLearn64,ENG-101,Inclass,ENG,2237C,AY23,0,0,0,7
asuLearn52,MAT-400,Online,MAT,2231B,AY23,1,1,0,52
asuLearn14,SOC-234,Online,SOC,2231A,AY23,1,0,0,10
asuLearn24,SOC-500,Inclass,SOC,2231B,AY23,0,0,0,94
asuLearn03,SOC-234,Online,SOC,2241B,AY24,1,1,0,52
asuLearn30,MAT-117,Inclass,MAT,2234B,AY23,1,0,0,3
asuLearn11,SOC-234,Online,SOC,2234B,AY23,0,0,0,65
asuLearn72,MAT-400,Online,MAT,2234C,AY23,0,0,0,80
asuLearn54,MAT-101,Online,MAT,2237C,AY23,0,0,0,54
asuLearn66,CHM-500,Inclass,CHM,2244B,AY24,1,1,0,38
asuLearn99,CHM-500,Inclass,CHM,2241C,AY24,0,0,0,51
asuLearn58,MAT-101,Online,MAT,2244A,AY24,0,0,0,19
asuLearn76,ENG-101,Inclass,ENG,2234C,AY23,1,0,0,4
asuLearn96,CHM-500,Inclass,CHM,2234B,AY23,1,1,0,72
asuLearn24,CHM-300,Inclass,CHM,2241C,AY24,1,1,1,67
asuLearn31,SOC-500,Inclass,SOC,2244C,AY24,1,1,0,47
asuLearn25,MAT-117,Inclass,MAT,2234C,AY23,1,1,0,15
asuLearn08,MAT-117,Inclass,MAT,2237B,AY23,0,0,0,25
asuLearn28,MAT-117,Inclass,MAT,2231C,AY23,0,0,0,70
asuLearn13,SOC-234,Online,SOC,2241A,AY24,1,0,0,66
asuLearn74,PSY-102,Online,PSY,2237A,AY23,0,0,0,42
asuLearn45,PSY-102,Online,PSY,2244A,AY24,0,0,0,29
asuLearn14,MAT-101,Online,MAT,2234B,AY23,1,1,0,64
asuLearn29,CHM-300,Inclass,CHM,2237A,AY23,1,1,0,4
asuLearn30,MAT-400,Online,MAT,2231B,AY23,1,0,0,31
asuLearn35,ENG-101,Inclass,ENG,2234C,AY23,0,0,0,91
asuLearn06,SOC-234,Online,SOC,2247C,AY24,0,0,0,89
asuLearn77,CHM-300,Inclass,CHM,2231C,AY23,1,1,0,33
asuLearn23,MAT-117,Inclass,MAT,2237A,AY23,1,0,0,6
asuLearn41,PSY-102,Online,PSY,2237B,AY23,1,1,0,40
asuLearn45,PSY-102,Online,PSY,2244B,AY24,1,1,1,5
asuLearn90,SOC-500,Inclass,SOC,2244C,AY24,0,0,0,35
asuLearn23,PSY-102,Online,PSY,2241C,AY24,1,1,0,70
asuLearn16,MAT-400,Online,MAT,2241C,AY24,1,1,0,81
asuLearn03,SOC-500,Inclass,SOC,2231B,AY23,0,0,0,46
asuLearn43,ENG-101,Inclass,ENG,2237B,AY23,0,0,0,19
asuLearn10,MAT-117,Inclass,MAT,2231B,AY23,0,0,0,12
asuLearn18,MAT-117,Inclass,MAT,2237A,AY23,0,0,0,14
asuLearn22,CHM-500,Inclass,CHM,2244C,AY24,1,0,0,72
asuLearn16,MAT-400,Online,MAT,2244C,AY24,0,0,0,15
asuLearn62,CHM-300,Inclass,CHM,2244C,AY24,1,0,0,53
asuLearn72,MAT-101,Online,MAT,2237C,AY23,1,1,0,63
asuLearn58,SOC-500,Inclass,SOC,2244A,AY24,1,0,0,3
asuLearn63,CHM-300,Inclass,CHM,2234A,AY23,1,0,0,94
asuLearn06,SOC-234,Online,SOC,2241C,AY24,0,0,0,7
asuLearn81,CHM-500,Inclass,CHM,2234B,AY23,1,1,1,78
asuLearn40,ENG-101,Inclass,ENG,2231A,AY23,0,0,0,72
asuLearn96,MAT-101,Online,MAT,2241A,AY24,1,0,0,63
asuLearn57,SOC-500,Inclass,SOC,2241B,AY24,1,0,0,6
asuLearn79,MAT-400,Online,MAT,2231B,AY23,0,0,0,22
asuLearn18,PSY-102,Online,PSY,2234C,AY23,1,0,0,10
asuLearn14,SOC-234,Online,SOC,2244C,AY24,1,1,0,3
asuLearn23,SOC-500,Inclass,SOC,2231C,AY23,1,0,0,29
asuLearn34,ENG-101,Inclass,ENG,2241C,AY24,1,1,1,2
asuLearn07,CHM-300,Inclass,CHM,2234A,AY23,1,1,0,30
asuLearn73,ENG-101,Inclass,ENG,2244B,AY24,0,0,0,52
asuLearn62,MAT-101,Online,MAT,2247A,AY24,1,0,0,38
asuLearn37,CHM-500,Inclass,CHM,2231A,AY23,0,0,0,88
asuLearn46,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,95
asuLearn58,MAT-117,Inclass,MAT,2244B,AY24,0,0,0,34
asuLearn34,MAT-101,Online,MAT,2234A,AY23,0,0,0,95
asuLearn45,PSY-102,Online,PSY,2231A,AY23,0,0,0,51
asuLearn54,PSY-302,Inclass,PSY,2247C,AY24,1,1,0,50
asuLearn98,PSY-102,Online,PSY,2244B,AY24,0,0,0,74
asuLearn83,SOC-234,Online,SOC,2234A,AY23,0,0,0,43
asuLearn94,SOC-234,Online,SOC,2234B,AY23,1,0,0,75
asuLearn53,MAT-117,Inclass,MAT,2241A,AY24,1,0,0,45
asuLearn77,MAT-117,Inclass,MAT,2237C,AY23,0,0,0,48
